Store ID,Street Address,City,State/Province,Postcode,Latitude,Longitude
3300,13321 Jamboree Rd,Tustin,CA,927829159,33.73,-117.79
3301,17245 17th Street,Tustin,CA,927801974,33.76,-117.83
3302,MCCS Contracting Bldg 1533,Twentynine Palms,CA,92278,34.24,-116.06
3303,"704 E. Perkins Street, Ukiah Plaza Retail Center",Ukiah,CA,954822004,39.15,-123.2
3304,"1212 Airport Park Blvd., 100, Safeway - Ukiah #1583",Ukiah,CA,954826425,39.13,-123.2
3305,"653 S State St, Union Landing",Ukiah,CA,954824912,39.14,-123.21
3306,"32240 Dyer Street, Union Square Marketplace",Union City,CA,945871719,37.6,-122.07
3307,1752 DeCoto Road,Union City,CA,945873524,37.59,-122.02
3308,1790 Decoto Rd,Union City,CA,945873524,37.59,-122.02
3309,32340 Alvarado Blvd,Union City,CA,945874034,37.59,-122.07
3310,"33115 Mission Boulevard, A",Union City,CA,94587,37.61,-122.02
3311,100 Universal City Plaza,Universal City,CA,91608,34.14,-118.36
3312,100 Universal City Plaza,Universal City,CA,91608,34.14,-118.36
3313,"100 Universal City Plaza, Upland Convenience Center",Universal City,CA,916081085,34.14,-118.35
3314,"1013 W. Foothill Blvd., A",Upland,CA,917863788,34.11,-117.67
3315,1910 N. Campus Ave,Upland,CA,91784,34.13,-117.64
3316,81 West Foothill Blvd,Upland,CA,917863846,34.11,-117.65
3317,"1943 North Campus Avenue, #D",Upland,CA,917848218,34.13,-117.64
3318,1931 N Campus Ave,Upland,CA,917841667,34.13,-117.64
3319,3000 Harbison Dr,Vacaville,CA,956873909,38.36,-121.96
3320,"390 Nut Tree Road, KI 01",Vacaville,CA,95687,38.37,-121.95
3321,"505 Davis St, Ste D",Vacaville,CA,956884636,38.35,-121.99
3322,"1630 East Monte Vista, Unit 101",Vacaville,CA,95688,38.37,-121.96
3323,2090 Harbison Dr,Vacaville,CA,956873902,38.36,-121.96
3324,661 Elmira Road,Vacaville,CA,95687,38.35,-121.95
3325,"1110 Leisure Town Road, 10",Vacaville,CA,95687,38.38,-121.93
3326,"970 Alamo Drive, Vacaville Retail Center",Vacaville,CA,956875696,38.34,-122
3327,210 Peabody Road,Vacaville,CA,956874702,38.35,-121.98
3328,"27748 West McBean Parkway, Suite A-6",Valencia,CA,913541430,34.45,-118.55
3329,"24201 West Valencia Blvd., #2760",Valencia,CA,91355,34.42,-118.56
3330,24425 W. Magic Mountain Pkwy,Valencia,CA,913553435,34.42,-118.56
3331,24251 Town Center Dr,Valencia,CA,91355,34.42,-118.56
3332,"25850 N. The Old Road, Tourney Retail Plaza",Valencia,CA,91355,34.39,-118.57
3333,25349 Wayne Mills Place,Valencia,CA,913551827,34.42,-118.58
3334,28120 The Old Road,Valencia,CA,913551003,34.43,-118.59
3335,"122 Robies Way, Target Center, Vallejo",Vallejo,CA,945918039,38.08,-122.21
3336,966 Admiral Callaghan,Vallejo,CA,945913680,38.13,-122.22
3337,904 Admiral Callaghan Ln,Vallejo,CA,94591,38.13,-122.22
3338,"774 Admiral Callaghan, Vallejo Convenience Center",Vallejo,CA,945913650,38.13,-122.23
3339,"199 Lincoln Road West, B2",Vallejo,CA,945907874,38.08,-122.23
3340,"4300 Sonoma Blvd, 250, Lincoln & Benicia @ Hwy. 80",Vallejo,CA,94589,38.13,-122.26
3341,408 Lincoln Rd East,Vallejo,CA,945916520,38.09,-122.23
3342,"777 Harrahs Rincon Way, Valley Oaks Shops",Valley Center,CA,92082,33.27,-116.95
3343,"200 E. Hwy 12, Laurel Canyon Plaza",Valley Springs,CA,952529494,38.19,-120.82
3344,4800 Laurel Canyon Blvd,Valley Village,CA,916073717,34.16,-118.4
3345,12106 West Burbank Blvd,Valley Village,CA,91607,34.17,-118.4
3346,14440 Burbank Blvd,Van Nuys,CA,91401,34.17,-118.45
3347,"15355 Sherman Way, #A",Van Nuys,CA,914064200,34.2,-118.47
3348,15500 Roscoe Blvd.,Van Nuys,CA,91406,34.22,-118.47
3349,16926 Roscoe Blvd,Van Nuys,CA,91406,34.22,-118.5
3350,6833 Van Nuys Blvd.,Van Nuys,CA,91405,34.2,-118.45
3351,5711 Sepulveda Blvd,Van Nuys,CA,914112918,34.17,-118.47
3352,14431 Burbank Blvd,Van Nuys,CA,914014825,34.17,-118.45
3353,17272 Saticoy Street,Van Nuys,CA,914062103,34.21,-118.51
3354,14920 Raymer Street,Van Nuys,CA,91405,34.21,-118.46
3355,910 Lincoln Blvd,Venice,CA,90291,34,-118.46
3356,"607 E. Main Street, A",Ventura,CA,930012847,34.28,-119.29
3357,"488 South Mills Road, 100, Marina Village Shopping Center",Ventura,CA,930033498,34.27,-119.25
3358,2453 Harbor Blvd,Ventura,CA,930013904,34.26,-119.27
3359,1776 S Victoria Ave,Ventura,CA,93003,34.26,-119.21
3360,"4711-1a Telephone Road, Victoria Plaza",Ventura,CA,930035253,34.26,-119.24
3361,6128-B Telegraph Road,Ventura,CA,930034357,34.28,-119.21
3362,"245 S Mills Rd, Pacific View Mall",Ventura,CA,930033435,34.27,-119.25
3363,2764 E Thompson Blvd,Ventura,CA,930032719,34.27,-119.26
3364,5688 Telephone Rd,Ventura,CA,930035326,34.26,-119.21
3365,"4960 Telephone Rd, #107",Ventura,CA,930030211,34.26,-119.23
3366,115 W. MAIN ST.,Ventura,CA,930012509,34.28,-119.3
3367,6120 Telegraph Rd,Ventura,CA,930034383,34.28,-119.21
3368,1413-E South Victoria,Ventura,CA,930036548,34.26,-119.21
3369,14508 Valley Center,Victorville,CA,92395,34.51,-117.32
3370,"14848 Bear Valley Road, Dunia Plaza",Victorville,CA,923959009,34.47,-117.34
3371,"14329 Bear Valley Road, #5",Victorville,CA,923927643,34.47,-117.35
3372,12199 Hesperia Rd,Victorville,CA,923954756,34.47,-117.29
3373,15327 Palmdale Road,Victorville,CA,923922403,34.51,-117.33
3374,"15617 Roy Rogers Dr., C1",Victorville,CA,923942154,34.52,-117.33
3375,"14400 Bear Valley Rd, K07",Victorville,CA,923925470,34.47,-117.35
3376,"110 W. Main Street, Rancho Viejo Shopping Center",Visalia,CA,932916271,36.33,-119.29
3377,"5101 West Walnut Avenue, A",Visalia,CA,932773472,36.31,-119.35
3378,"4227 S. Mooney Blvd, In-Shape Plaza",Visalia,CA,93277,36.29,-119.32
3379,"1229 S. Mooney Blvd., #A, Packwood Creek Shopping Center",Visalia,CA,932774499,36.32,-119.31
3380,"4219 South Mooney Blvd, #A, Visalia Pavilion",Visalia,CA,932779146,36.29,-119.31
3381,"3927 W. Caldwell Avenue, A",Visalia,CA,932776423,36.3,-119.33
3382,3308 N Dinuba Blvd,Visalia,CA,932918718,36.36,-119.3
3383,"3401 W. Noble Avenue, A",Visalia,CA,932771858,36.33,-119.33
3384,"2031 S. Mooney Blvd, 1473",Visalia,CA,93277,36.31,-119.32
3385,5103 W. Goshen,Visalia,CA,932918621,36.34,-119.35
3386,3150 Business Park Dr,Vista,CA,920818520,33.13,-117.23
3387,"790 Sycamore Ave., A",Vista,CA,920837903,33.16,-117.22
3388,"1385 East Vista Way, Vista Village Shopping Center",Vista,CA,920844041,33.22,-117.23
3389,"30 W. Main Street, 190",Vista,CA,920835860,33.2,-117.24
3390,1601 S Melrose Dr,Vista,CA,920815471,33.17,-117.25
3391,"3295 Business Park Drive, A",Vista,CA,92081,33.13,-117.23
3392,"1850 University Drive, 100, Breeze Hill Commercial Center",Vista,CA,92083,33.17,-117.22
3393,"251 S. Melrose Drive, 301",Vista,CA,920816658,33.19,-117.25
3394,2205 S. Melrose Drive,Vista,CA,920816700,33.15,-117.24
3395,170 North Emerald Drive,Vista,CA,92083,33.19,-117.28
3396,991 Civic Center Drive,Vista,CA,92083,33.19,-117.24
3397,1751 University Dr,Vista,CA,920837775,33.17,-117.21
3398,505-A Grand Avenue,Walnut,CA,917892144,34.03,-117.84
3399,"20373 East Valley Blvd, Suite A, Broadway Plaza",Walnut,CA,91789,34.01,-117.86
3400,"117 Broadway Lane, Space #1046",Walnut Creek,CA,94596,37.9,-122.06
3401,710 Bancroft Rd,Walnut Creek,CA,945981531,37.93,-122.05
3402,"600 S. Broadway, Plaza Escuela",Walnut Creek,CA,945965208,37.9,-122.06
3403,1152 Locust Street,Walnut Creek,CA,945964548,37.9,-122.06
3404,2856 Ygnacio Valley Road,Walnut Creek,CA,94598,37.93,-122.02
3405,1871 N Main St,Walnut Creek,CA,945964106,37.9,-122.06
3406,716 Bancroft Street,Walnut Creek,CA,945981531,37.93,-122.04
3407,"103 Broadway Ln, The Walden Center",Walnut Creek,CA,94596,37.9,-122.06
3408,"2922 North Main Street, Palos Verdes Mall",Walnut Creek,CA,945972003,37.93,-122.06
3409,"1544 Palos Verdes Mall, Suite 44",Walnut Creek,CA,945972229,37.92,-122.09
3410,1320 Broadway Plaza,Walnut Creek,CA,945965129,37.89,-122.06
3411,"7000 Sunne Lane, 116",Walnut Creek,CA,94597,37.93,-122.05
3412,1340 Main Street,Walnut Creek,CA,945964603,37.9,-122.06
3413,1500 Newell Ave,Walnut Creek,CA,94596,37.89,-122.06
3414,2800 Ygnacio Valley Road,Walnut Creek,CA,94598,37.93,-122.02
3415,1663 N. California Street,Walnut Creek,CA,94596,37.9,-122.06
3416,1423 Main Street,Watsonville,CA,950763755,36.92,-121.77
3417,1415 Main St,Watsonville,CA,950763755,36.92,-121.77
3418,1665 Main St,Weaverville,CA,96093,40.72,-122.93
3419,2370 S Azusa Ave,West covina,CA,917921511,34.03,-117.91
3420,2831 Eastland Ctr Dr,West Covina,CA,917911624,34.07,-117.89
3421,333 S. Vincent Avenue,West Covina,CA,917902922,34.07,-117.93
3422,2320 S. Azusa Avenue,West Covina,CA,917921511,34.04,-117.91
3423,101 N. Barranca,West Covina,CA,917911629,34.07,-117.88
3424,"22815 Victory Blvd., #A",West Hills,CA,913073953,34.19,-118.62
3425,6534 Platt Ave,West Hills,CA,913073218,34.19,-118.64
3426,6516 Platt Avenue,West Hills,CA,913073218,34.19,-118.64
3427,6636 Fallbrook Avenue,West Hills,CA,91307,34.19,-118.62
3428,22915 Victory Blvd,West Hills,CA,91307,34.19,-118.63
3429,8969 Santa Monica Blvd.,West Hollywood,CA,900694934,34.08,-118.39
3430,8951 Santa Monica Blvd.,West Hollywood,CA,90069,34.08,-118.39
3431,164 N. Robertson,West Hollywood,CA,900483109,34.08,-118.38
3432,8595 Santa Monica Blvd.,West Hollywood,CA,900694120,34.09,-118.38
3433,"8363 N.E. Sunset Blvd., Santa Monica & Fairfax",West Hollywood,CA,900691515,34.1,-118.37
3434,"7901 Santa Monica Blvd, #107, West Hollywood Gateway",West Hollywood,CA,900465178,34.09,-118.36
3435,"7100 Santa Monica Blvd, Suite 140",West Hollywood,CA,900466174,34.09,-118.34
3436,11155 Santa Monica Blvd.,West Los Angeles,CA,900253313,34.05,-118.45
3437,"12100 Santa Monica Blvd., Soutport Town Center",West Los Angeles,CA,900252516,34.04,-118.46
3438,"2155 Town Center Plaza, 190",West Sacramento,CA,956914960,38.55,-121.54
3439,4055 Lake Rd,West Sacramento,CA,956913415,38.57,-121.58
3440,"2005 Town Center Plus, Riverpointe Plaza",West Sacramento,CA,956914957,38.55,-121.54
3441,"715 Harbor Point Place, 100",West Sacramento,CA,956051629,38.59,-121.55
3442,8844 S. Sepulveda Blvd,Westchester,CA,900454833,33.96,-118.4
3443,2755 Agoura Rd.,Westlake,CA,913613101,34.15,-118.83
3444,30740 Russell Ranch Rd,Westlake Village,CA,91362,34.18,-118.82
3445,200 Westminster Mall,Westminster,CA,926834984,33.75,-118.01
3446,16302 Beach Blvd,Westminster,CA,926837857,33.73,-117.99
3447,"13102 Goldenwest Street, #A",Westminster,CA,926832240,33.77,-118.01
3448,16450 Beach Blvd,Westminster,CA,926837859,33.72,-117.99
3449,15388 Goldenwest Street,Westminster,CA,926836150,33.74,-118.01
3450,16400 Beach Blvd,Westminster,CA,92683,33.72,-117.99
3451,14002 Beach Blvd,Westminster,CA,926834439,33.76,-117.99
3452,"14022 Springdale Street, Suite M",Westminster,CA,926839521,33.76,-118.02
3453,1898 Westwood Blvd.,Westwood,CA,900254612,34.05,-118.44
3454,10861 Weyburn Ave,Westwood,CA,900242957,34.06,-118.44
3455,6756 S. Greenleaf Avenue,Whittier,CA,906014109,33.98,-118.04
3456,15614 Whittwood Ln,Whittier,CA,906032324,33.94,-118
3457,12376 Washington Blvd.,Whittier,CA,906063810,33.97,-118.05
3458,14940 Whittier Blvd.,Whittier,CA,90605,33.95,-118.01
3459,10737 Beverly Blvd.,Whittier,CA,90601,34,-118.06
3460,11270 Whittier Boulevard,Whittier,CA,90606,33.99,-118.06
3461,15740 Laforge St,Whittier,CA,906032334,33.94,-117.99
3462,"13520 Whittier Blvd, #A, Oak Creek Center",Whittier,CA,906051999,33.96,-118.03
3463,"23823 Clinton Keith Road, #101",Wildomar,CA,925957734,33.6,-117.24
3464,23805 Clinton Keith Rd,Wildomar,CA,925957894,33.6,-117.24
3465,32080 Clinton Keith Road,Wildomar,CA,925959708,33.59,-117.25
3466,845 Main Street,Willits,CA,954903915,39.4,-123.35
3467,"505 Humboldt Ave, A, French Valley Marketplace",Willows,CA,959883500,39.53,-122.21
3468,"30628 Benton Road, B200, Windsor Town Green",Winchester,CA,925968468,33.59,-117.12
3469,1001 McCleland Dr,Windsor,CA,954929597,38.55,-122.82
3470,9000 Brooks Rd,Windsor,CA,95492,38.55,-122.81
3471,"9080 Brooks Rd, Shiloh Center",Windsor,CA,954927811,38.55,-122.81
3472,"6560 Hembree Lane, 170",Windsor,CA,95492,38.53,-122.79
3473,"401 Pioneer Avenue, Suite A",Woodland,CA,95776,38.68,-121.75
3474,271 W. Main Street,Woodland,CA,956956801,38.68,-121.8
3475,"2021 Bronze Star Drive, 600",Woodland,CA,957765424,38.67,-121.73
3476,18455 County Rd 102,Woodland,CA,957769314,38.67,-121.72
3477,20903 Ventura Blvd.,Woodland Hills,CA,91367,34.17,-118.59
3478,20801 Ventura Blvd,Woodland Hills,CA,913642363,34.17,-118.58
3479,21850 Oxnard St,Woodland Hills,CA,913673631,34.18,-118.6
3480,"22435 Ventura Blvd, B",Woodland Hills,CA,913641544,34.17,-118.62
3481,20054 Ventura Blvd.,Woodland Hills,CA,913642637,34.17,-118.57
3482,5422 Topanga Canyon Blvd,Woodland Hills,CA,913676313,34.17,-118.61
3483,21504 Victory Blvd.,Woodland Hills,CA,913672423,34.19,-118.6
3484,"5960 N. Canoga Ave, #1",Woodland Hills,CA,913675076,34.18,-118.6
3485,23335 Mulholland Drive,Woodland Hills,CA,91364,34.16,-118.63
3486,4900 Topanga Canyon Blvd,Woodland Hills,CA,913643112,34.16,-118.61
3487,"20355 Yorba Linda Blvd, Valley View Shopping Center",Yorba Linda,CA,928863074,33.89,-117.78
3488,17474 Yorba Linda Boulevard,Yorba Linda,CA,928863847,33.89,-117.83
3489,"1805 Fort Jones Hwy, Winco Foods Shopping Center",Yreka,CA,96097,41.7,-122.65
3490,1340 Franklin Rd,Yuba City,CA,959934640,39.13,-121.64
3491,1153 Butte House Rd,Yuba City,CA,959913102,39.15,-121.63
3492,"1294 Stabler Lane, Town Country Center",Yuba City,CA,95991,39.15,-121.64
3493,"510 Bogue Rd, Sutter Buttes Marketplace",Yuba City,CA,959919247,39.1,-121.62
3494,"1615 Colusa Hwy, Ste 100",Yuba City,CA,959939437,39.14,-121.64
3495,"31364 Yucaipa Blvd., A",Yucaipa,CA,923991570,34.03,-117.12
3496,33644 YUCAIPA BLVD,YUCAIPA,CA,923992071,34.04,-117.07
3497,"34050 Yucaipa Blvd., 200",Yucaipa,CA,92399,34.03,-117.06
3498,57744  29 Palms Highway,Yucca Valley,CA,922843065,34.13,-116.4
3499,1301 Main St,Alamosa,CO,811012120,37.47,-105.88
3500,9901 W 58th Ave,Arvada,CO,800022013,39.8,-105.11
3501,6600 W Wadsworth Blvd,Arvada,CO,800033946,39.82,-105.08
3502,7561 W 80th Ave,Arvada,CO,800032113,39.84,-105.08
3503,"5545 Wadsworth By-Pass, Unit #A",Arvada,CO,80007,39.8,-105.08
3504,"8031 Wadsworth Blvd, Market Square",Arvada,CO,800031645,39.84,-105.08
3505,8071 Wadsworth Blvd.,Arvada,CO,800031646,39.84,-105.08
3506,15200 West 64th Ave,Arvada,CO,800077510,39.81,-105.17
3507,6350 Sheridan Blvd,Arvada,CO,800036645,39.81,-105.05
3508,7899 Wadsworth Blvd,Arvada,CO,800032107,39.84,-105.08
3509,555 E Durant,Aspen,CO,816111994,39.19,-106.82
3510,19751-A Smoky Hill Road,Aurora,CO,800155191,39.61,-104.76
3511,6412 S Parker Rd,Aurora,CO,800163011,39.6,-104.8
3512,13881 E Mississippi Ave,Aurora,CO,80012,39.7,-104.83
3513,1677 S Havana,Aurora,CO,800125007,39.69,-104.87
3514,12200 E. Mississippi Ave,Aurora,CO,800123454,39.7,-104.85
3515,"2300 S. Parker Rd, A",Aurora,CO,802315923,39.67,-104.87
3516,1240 S Buckely Rd,Aurora,CO,800174150,39.69,-104.79
3517,"7500 S. Gartrell Rd., Suite 101",Aurora,CO,800164237,39.58,-104.72
3518,10761 E Alameda,Aurora,CO,800121035,39.71,-104.86
3519,"14261 East Cedar Avenue, D",Aurora,CO,800121430,39.71,-104.82
3520,"3551 South Tower Rd, Unit A",Aurora,CO,800133564,39.65,-104.77
3521,25701 E Smoky Hill Rd,Aurora,CO,80016,39.59,-104.69
3522,15285 Smoky Hill Rd,Aurora,CO,800151208,39.63,-104.81
3523,18211 E. Hampden Avenue,Aurora,CO,80013,39.65,-104.78
3524,"7400 S Gartrell Rd, Gardens in Havana",Aurora,CO,800164236,39.57,-104.72
3525,"1402 S. Havana St., Chambers Plaza",Aurora,CO,80012,39.69,-104.87
3526,15261 E Colfax Ave,Aurora,CO,800115730,39.74,-104.81
3527,14200 E Ellsworth Ave,Aurora,CO,800121402,39.72,-104.82
3528,3128 S. Parker Road,Aurora,CO,800143110,39.66,-104.85
3529,13702 E Quincy Ave,Aurora,CO,80015,39.64,-104.83
3530,"17200 E Iliff Ave, Unit A-1",Aurora,CO,800135833,39.67,-104.79
3531,6100 S Gun Club Rd,Aurora,CO,800165262,39.6,-104.72
3532,18730 E Hampden Ave,Aurora,CO,800133534,39.65,-104.78
3533,"15700 E Briarwood Cir, Salida Shops",Aurora,CO,800161558,39.59,-104.67
3534,"3455 N Salida St, A",Aurora,CO,800115009,39.76,-104.77
3535,260 Beaver Creek Pl,Avon,CO,81620,39.57,-106.42
3536,"25 Hurd Lane, Beaver Creek Ski Area/Starbucks Coffee",Avon,CO,81620,39.63,-106.52
3537,One Beaver Creek Lane Beaver Creek Villa,Avon,CO,81620,39.64,-106.52
3538,126 Riverfront Ln,Avon,CO,81620,39.64,-106.52
3539,719 E Valley Rd,Basalt,CO,81621,39.39,-107.08
3540,1045 1st St.,Bennett,CO,80102,39.77,-104.43
3541,"15173 HWY 119, 29th Street Mall",Blackhawk,CO,80422,39.8,-105.49
3542,"1810 29th St., Spc. #1026",Boulder,CO,80301,40.03,-105.25
3543,2800 Pearl St,Boulder,CO,803011123,40.02,-105.26
3544,4800 E Baseline Road,Boulder,CO,803032699,40,-105.23
3545,"1352 College Avenue, 115",Boulder,CO,80302,40.01,-105.28
3546,2798 Arapahoe Ave,Boulder,CO,803026714,40.01,-105.26
3547,2400 Baseline RD.,Boulder,CO,803053386,40,-105.26
3548,1402 Broadway,Boulder,CO,803026215,40.01,-105.28
3549,3033 Arapahoe,Boulder,CO,803031016,40.01,-105.25
3550,1650 30th St,Boulder,CO,803011014,40.02,-105.25
3551,3600 Table Mesa Drive,Boulder,CO,803055800,39.98,-105.25
3552,"1669 Euclid Ave, First Floor",Boulder,CO,80309,40.01,-105.27
3553,"2770 Pearl Street, Suite B, Twenty Ninth Street",Boulder,CO,803023834,40.02,-105.26
3554,"1810 29th St., 1020",Boulder,CO,803011060,40.02,-105.26
3555,6550 Lookout Road,Boulder,CO,803013303,40.07,-105.2
3556,1427 Pearl Street,Boulder,CO,803025306,40.02,-105.28
3557,225 S. Main Street,Breckenridge,CO,80424,39.48,-106.05
3558,"2171 Prairie Center Pkwy, Brighton Marketplace",Brighton,CO,806017000,39.97,-104.8
3559,"530 East Bromley Lane, #600",Brighton,CO,806013298,39.97,-104.82
3560,59 Bush Street,Brighton,CO,806011649,39.99,-104.82
3561,100 N 50th Ave,Brighton,CO,80601,39.98,-104.8
3562,500 E Bromley Ln,Brighton,CO,806015505,39.97,-104.82
3563,3600 W 144th Ave,Broomfield,CO,800239502,39.96,-105.04
3564,"1 West Flatiron Circle, 2232, Flatiron Crossing Mall",Broomfield,CO,800218881,39.93,-105.13
3565,"1 W. FLATIRON CROSSING DR, #1192",BROOMFIELD,CO,80021,39.93,-105.14
3566,"12167 Sheridan Blvd, Broomfield Marketplace",Broomfield,CO,800202459,39.92,-105.05
3567,"1170 US Highway 287, D-400",Broomfield,CO,80020,39.93,-105.09
3568,2355 W 136th St,Broomfield,CO,800239331,39.94,-105.01
3569,1891 Highway 7,Broomfield,CO,80516,40,-105.01
3570,291 East Flatiron Circle,Broomfield,CO,800218060,39.93,-105.12
3571,1703 Fremont Dr,Canon City,CO,812122405,38.45,-105.22
3572,"955 New Memphis Ct., 101",Castle Rock,CO,80108,39.41,-104.87
3573,"5642 Allen Way, 100",Castle Rock,CO,801087615,39.41,-104.86
3574,750 Ridge Road,Castle Rock,CO,801048950,39.35,-104.81
3575,880 Perry St.,Castle Rock,CO,80104,39.36,-104.86
3576,5010 Founders Parkway,Castle Rock,CO,80108,39.41,-104.86
3577,100 Founders Pkwy,Castle Rock,CO,801047528,39.41,-104.86
3578,"506 Castle Pines Pkwy, Milestone Shopping Center",Castle Rock,CO,801089083,39.47,-104.88
3579,"62 Founders Parkway, Lot 2",Castle Rock,CO,801047566,39.41,-104.86
3580,7284 Lagae Rd,Castle Rocks,CO,801089451,39.47,-104.88
3581,19711 E Smokey Hill Rd.,Centennial,CO,80015,39.61,-104.76
3582,"5070 Arapahoe Road, The Shops at Centennial",Centennial,CO,801224814,39.59,-104.93
3583,"12023 East Arapahoe Road, Unit 140, Cherrywood Shopping Center",Centennial,CO,801123815,39.6,-104.85
3584,7521 S University Blvd,Centennial,CO,801223179,39.58,-104.96
3585,7575 S University Blvd,Centennial,CO,80122,39.58,-104.96
3586,20153 E Smoky Hill Rd,Centennial,CO,800153103,39.61,-104.75
3587,8243 So. Quebec,Centennial,CO,80112,39.57,-104.91
3588,15795 East Arapahoe Road,Centennial,CO,80016,39.6,-104.8
3589,570 32 Rd,Clifton,CO,815207676,39.09,-108.46
3590,1920 S Nevada Ave,Colorado Springs,CO,809053407,38.81,-104.82
3591,6082 Stetson Blvd,Colorado Springs,CO,809233562,38.91,-104.72
3592,2890 N Powers Blvd,Colorado Springs,CO,809222800,38.88,-104.72
3593,2130 Southgate Rd,Colorado Springs,CO,809062683,38.8,-104.82
3594,5980 Dublin Blvd.,Colorado Springs,CO,80923,38.93,-104.72
3595,134 North Tejon,Colorado Springs,CO,809031406,38.84,-104.82
3596,7055 Austin Bluffs Parkway,Colorado Springs,CO,809239276,38.93,-104.74
3597,"4272 N. Academy Blvd., Suite 5",Colorado Springs,CO,809186656,38.89,-104.76
3598,"9275 NORTH UNION BLVD, 100",Colorado Springs,CO,809207832,38.96,-104.76
3599,815 Cheyenne Meadows Rd,Colorado Springs,CO,80906,38.8,-104.84
3600,"7650 N. Academy Blvd., #3",Colorado Springs,CO,809203208,38.94,-104.8
3601,4465 Centennial Blvd.,Colorado Springs,CO,809073739,38.9,-104.85
3602,4825 Academy Blvd N,Colorado Springs,CO,809184121,38.9,-104.77
3603,6520 S Academy Blvd,Colorado Springs,CO,809068614,38.77,-104.81
3604,2210 N Wahsatch Ave,Colorado Springs,CO,809076940,38.86,-104.82
3605,1750 W. Unitah St.,Colorado Springs,CO,809042926,38.85,-104.85
3606,"840 Village Center Blvd, Safeway Marketplace East Shopping Center",Colorado Springs,CO,809193603,38.92,-104.84
